"V1","V2","V3"
NA,10.2498308449079,0
22.7701133877441,NA,0
20.8436088807547,NA,0
22.3361055000684,10.6154309510463,0
NA,13.8219136590133,1
NA,12.2684537952052,0
22.7666138738088,11.2892243222256,0
NA,11.3377232702708,0
NA,13.6178020691529,0
22.4979811640636,11.9958906458583,0
NA,NA,NA
NA,12.8581740715622,0
22.4118250745459,10.7089533548904,0
NA,13.4136758845369,0
NA,13.1243369184464,1
NA,13.2152745535148,0
NA,12.4615773066209,1
NA,11.2256056310781,0
NA,11.6615154209728,0
21.802884276821,NA,0
NA,11.9204757739012,0
NA,11.6293840010622,0
21.9748999024367,NA,0
22.4779972765172,12.8557581002198,0
NA,13.7466330593574,0
NA,13.3048721585985,0
21.6539675049185,12.4617764298067,0
23.8432193838869,11.32244331767,0
22.4019308957943,NA,0
NA,11.3742970150768,0
NA,12.7714680361813,0
21.4298275985482,11.1647422494279,0
NA,14.0919762631185,0
NA,12.0014051641283,0
NA,12.255106527773,0
NA,11.2672173470879,0
23.0829819090373,13.5768062672143,0
NA,11.9409786318189,0
NA,13.3860870743691,0
NA,13.4540969765515,1
NA,12.1430281537337,0
21.4335922735139,9.32112660787389,0
NA,12.0311225990772,0
NA,12.10721185155,0
22.0928548524574,11.5610227626403,0
22.6704366764357,NA,1
20.7593193275208,NA,0
NA,12.1290702964957,0
NA,11.7264494227235,0
22.0225223378242,11.8414370212059,0
NA,12.0625662384374,0
23.0431310683711,10.6222365904443,0
22.8368558281451,NA,0
NA,11.6634429098784,0
21.733966784723,NA,0
NA,12.8371072489073,1
NA,11.408202767185,0
21.5839055148812,NA,0
NA,12.3202716625141,0
NA,12.1070277392312,0
21.7672783066484,NA,0
NA,11.7562891533309,0
NA,13.6184060874624,0
22.08943823793,10.9578195572134,0
23.1223775588819,NA,1
NA,12.6747869623196,0
23.0239808725997,10.324424026996,0
NA,NA,NA
NA,11.6918848428111,0
NA,13.538146935286,1
20.4160198645488,11.4562256716573,0
20.4630726066567,11.1747136078342,0
22.529699543994,NA,0
NA,11.3825655196803,0
NA,NA,NA
NA,13.0718800442154,0
NA,12.1364214232676,0
22.8292823603478,NA,0
NA,11.8310978231358,0
21.4952528231488,11.762832189437,0
NA,14.0104805483424,0
22.409452226336,10.4911396982033,0
22.0998782205541,12.0850115258485,0
22.7903842080019,12.2194172500764,1
NA,12.8217467782107,0
NA,12.0817469593702,0
21.9816170244193,12.2341517222096,0
NA,NA,NA
20.2351276791327,12.3656556126269,0
NA,11.9432502158591,0
21.4362758174118,12.5298198490212,0
22.021141887166,12.5318176860143,0
23.0372280477231,10.6266706505214,0
NA,12.0586992349222,0
21.3384241825609,9.89074671050848,0
NA,11.5740868603876,0
NA,14.1959116944524,0
NA,11.4865426869437,0
22.3048960615945,11.8151700026452,0
NA,12.6708530423302,0
NA,11.4873400521101,0
NA,11.2674972537462,0
NA,11.9071250786354,0
NA,11.8589609611985,0
NA,12.7852883806123,0
NA,12.4012188745558,0
21.7123390896246,10.8469446858609,0
23.6874954259617,NA,0
21.2912855034676,10.9822812556959,0
NA,11.9877676232959,0
21.8293947520182,13.4870449598745,0
NA,12.6812313814777,0
21.0651451120806,10.359549860127,0
NA,NA,NA
23.7236299540061,NA,0
NA,NA,NA
NA,12.8523493466937,0
21.5675032220252,11.3015233762604,0
NA,11.3812094390827,0
21.9559619048709,10.9618302572116,0
22.0570751535601,NA,0
NA,12.3990298855719,0
NA,13.5832847111622,1
NA,NA,NA
NA,12.2913370978169,0
NA,13.672726096671,0
NA,13.5210675965274,1
NA,13.5195827483191,0
22.625351634796,13.5623923363121,0
NA,12.7818548625544,0
20.6979686462261,12.3860334349071,0
NA,11.0037750764749,0
NA,11.7048544385232,0
20.9704643408404,NA,0
23.0970488330023,11.0881149755509,0
NA,NA,NA
23.8638642847134,NA,0
19.7617932083282,NA,0
20.3234913701864,NA,0
NA,11.0671601997607,0
NA,NA,NA
21.2207579548518,13.293569622995,0
NA,12.0729893527623,0
NA,11.4475879913175,0
NA,11.2932878855298,0
20.4082898147039,NA,0
NA,11.2138985430552,0
22.0501615948554,11.8111609812033,0
22.6520328213991,14.2388674815811,0
22.1342681063547,NA,0
NA,NA,NA
22.9103214561858,12.0728668495311,0
22.4697791187408,13.2302791647355,0
NA,11.5205790595682,0
24.2643893993758,12.0078950947934,0
21.8977647228892,12.7087865405167,0
22.3958954793483,NA,0
21.3622241604618,NA,0
21.9900315195023,11.1132426721882,0
21.461164824504,10.102627939249,0
NA,12.0979818289822,0
NA,11.5184173867856,0
22.2883156085687,11.1814390818513,0
21.3024517964087,11.1221937000828,0
NA,12.974906783744,0
NA,11.7260489066557,0
22.0404708486989,NA,0
22.3712416460542,13.3012297473015,0
NA,11.7820040835453,0
NA,12.7647059400952,0
NA,NA,NA
NA,NA,NA
21.3411562703968,NA,0
NA,11.5736659656852,0
NA,12.6032980377266,0
21.8694989030562,NA,0
23.5447447349356,15.2053730611532,0
20.2726652276204,NA,1
NA,11.2838027753424,0
22.4436659599924,11.6470937707347,0
22.7096151861018,10.7232549289368,0
NA,12.2414085422367,0
23.2610722856321,NA,1
NA,12.4710476404176,0
NA,12.7973776724343,0
21.8244381547802,13.1595802500973,0
21.5537901510332,12.6738254951218,0
21.9903206867345,14.4818388919912,0
20.699284942211,NA,0
21.9749635171502,NA,0
NA,13.5497318845749,0
NA,12.0212518184229,0
NA,10.131232149153,0
NA,11.7805460597373,0
NA,12.1600438301886,1
22.23276221114,NA,0
22.8606381243221,NA,0
NA,12.3617817613342,0
NA,14.2605737756385,1
23.0249573411,NA,0
NA,NA,NA
NA,13.0400000689816,0
NA,NA,NA
NA,NA,NA
NA,10.4846335101759,0
21.62308209555,11.5194492552376,0
NA,12.3710127922701,0
NA,10.6616324031513,0
19.7682618346751,11.0215502998127,0
22.4538619032969,11.4784773371512,0
NA,12.0651292466539,1
NA,11.1509279769651,0
NA,12.0734329800198,0
20.5537180486281,11.8024946842088,0
22.9096224443371,12.6086467462683,0
21.2770528060994,NA,0
22.1540771689674,12.2894385286625,0
19.621263453016,10.0423726629952,0
NA,10.8847114173789,0
21.3329314365343,12.2087111640022,0
NA,10.8905202992852,0
NA,10.7523568626886,0
21.2301276718722,NA,0
20.9826855489875,11.3815768842984,0
NA,13.2949884547538,0
21.0552374769344,11.8901616672673,0
NA,10.2366656544123,0
NA,9.68348664297595,0
NA,11.6327218966486,0
22.9090332131138,10.7508569687603,0
23.2755317523153,12.3076756157107,0
NA,12.7939616344032,1
21.9745831310145,10.1762227880433,0
21.2550693461258,11.025543308353,0
22.3511148959038,12.4204289243445,0
21.6440445202518,10.6433397327164,0
21.7877811076939,10.4354131392979,0
NA,12.5843469623101,0
NA,11.7357742628036,0
21.4214515117642,11.6636171182888,0
23.4307072008787,12.3955929598224,0
21.4214673222016,12.5041919885406,0
NA,11.8049633107887,0
22.0270000694161,12.4243338550891,0
21.875582151143,NA,1
21.658046192677,12.3391349622242,0
NA,12.8321854719218,0
NA,12.4673858438771,1
NA,13.1931239908832,0
NA,12.4713524539586,1
NA,10.9745970779866,0
NA,12.9317294779476,0
22.0870641111699,11.4764389273801,0
NA,11.9376230482247,0
NA,12.7589598321038,0
NA,11.6187177344617,0
NA,14.5549897567263,1
NA,13.1909213568746,1
21.5440077096573,10.6252820171643,0
20.5878692759472,10.6455129468979,0
23.0108992410822,14.8054324884902,0
NA,14.3363427365117,1
22.9001963818962,NA,0
21.8357145634525,13.0099311905445,0
NA,11.4702801020152,0
21.3836354340609,12.0759007065287,0
NA,12.1078363317452,0
NA,13.2347544097125,0
NA,11.9340747753255,0
22.4485163455506,NA,0
22.5336618675981,NA,0
NA,11.8173950863375,0
NA,11.4450410384478,0
NA,11.5839677286614,0
NA,11.0539220146539,0
NA,11.0198554170925,0
22.329681690994,12.1446579742935,1
22.137569027591,12.0410584275547,0
NA,12.2535725902901,1
NA,13.0940201503331,1
NA,11.5244905147101,0
NA,12.7305692289489,1
NA,10.8590953961323,0
NA,13.4048900955258,0
21.7816405205109,NA,0
22.0275085261876,11.5908393645344,0
NA,12.2792684530022,1
22.6250361823154,13.5496715253005,0
NA,13.4249972686184,0
NA,11.5121421774261,0
22.8856516192485,11.9707405918145,0
20.4047832636435,10.7476663921663,0
NA,13.8908744539498,0
22.5661583269928,NA,0
23.8624786731294,12.1015132728916,0
NA,11.9944769490536,0
NA,NA,NA
NA,11.8681919718632,0
NA,12.0543335944338,0
19.706423659348,10.4613085713908,0
21.9138915628412,NA,0
NA,12.7319247801347,0
23.1503137493433,10.9666999990381,0
NA,11.0415984562535,0
NA,11.8949015474201,0
NA,11.1063342421506,0
NA,12.7364665810698,0
23.9078321699663,11.9446104767477,0
21.0617134676321,10.5365251097117,0
22.2177983023251,13.5791735171274,0
NA,11.5045630277744,0
NA,11.4544201004921,0
NA,12.4230401087026,1
NA,12.2070568192653,0
NA,11.9174516394503,0
NA,12.6103332786936,0
22.9105396547661,11.3028598271141,0
NA,12.7186676780969,1
NA,12.8802490105521,0
21.6554823148132,12.7542881657023,0
NA,12.0309739447282,0
NA,12.0135181010877,1
22.2731465351578,12.5892608441274,1
21.1454631660897,10.0415586852371,0
NA,11.9810665354538,0
NA,11.7601711223748,0
NA,12.4414410696544,0
NA,NA,NA
22.8730646979803,NA,0
20.4735968877923,10.7010668604159,0
NA,13.0010886228969,0
22.3106945774429,11.7447412842196,0
22.3523396100893,12.0355109128977,0
NA,13.7412494139372,0
22.3787700652079,NA,1
NA,NA,NA
NA,11.3962552051138,0
NA,11.2525260010943,0
NA,11.5284353314575,0
22.663864237799,11.2998169784693,0
22.2476691875848,12.4859552283853,0
NA,12.7856783587193,0
NA,13.1196530590627,0
NA,11.3633025504995,0
20.9491691156098,10.528327337668,0
23.2462733182956,11.0317108440051,0
NA,11.9402162365864,0
21.7864046439877,NA,0
NA,11.1687999489877,0
NA,NA,NA
NA,11.0614480672054,0
NA,11.6084728080851,0
NA,11.520521105779,0
NA,11.6790457892775,0
21.6841631034051,11.4280843362916,0
NA,12.4450643374974,0
NA,11.767507304455,0
NA,10.9162197759515,0
NA,NA,NA
21.8580989188063,NA,0
23.6849964434459,NA,0
19.3965593343791,11.8173944911719,0
NA,10.1517177369358,0
21.5599040089647,10.160120204482,0
21.887796593829,NA,1
24.1943137880563,12.0821469057694,0
NA,12.3646821381857,0
NA,NA,NA
NA,13.7923100968281,0
NA,NA,NA
NA,14.1526760781587,0
21.366687767426,11.7377613645242,0
NA,NA,NA
NA,11.6295465781256,0
NA,14.5118641252233,1
NA,NA,NA
NA,10.4719707013852,0
21.8771765615051,10.9454056030936,0
22.8727236892163,11.7927955486022,0
22.1367140322123,NA,1
NA,12.7955902678634,0
21.2042847292512,NA,0
NA,12.4778434259942,0
21.5470643381178,11.3955466753449,0
21.9586791084128,10.8236307439877,0
20.7405130028499,13.1016622266908,1
22.2981559561859,10.9271423259089,0
NA,12.0301503479509,0
22.4294652007525,10.5089556829302,0
NA,12.0905537833799,1
NA,12.1853474454332,1
20.4374979694539,10.3851207129579,0
NA,13.1303186019446,0
22.3473924928533,11.690341232012,0
NA,NA,NA
20.0544045471309,12.4584731330481,0
19.7936668541028,8.85641695509764,0
NA,NA,NA
NA,13.0263435002155,1
NA,NA,NA
23.8299284769905,NA,0
20.1462666180289,9.58275040382692,0
NA,12.4911853452829,1
NA,12.1287045306859,0
21.016574374669,NA,0
22.2059299514952,10.407589217639,0
21.9934771108612,11.3566767660248,0
21.6603708850249,13.1157664703367,0
21.3721185280821,11.8053077279998,0
NA,11.2863908825293,0
NA,NA,NA
21.8068587710442,11.5398188232671,0
23.1179911946512,12.2231317353678,1
22.4124905280765,NA,0
NA,13.0007913782848,0
22.8075742177321,10.8033528191828,0
22.2835697096484,12.8023417754493,0
NA,11.7580727562969,0
NA,10.5375735969928,0
NA,12.4894440469092,0
NA,11.5568281543114,0
NA,12.7752432742824,1
NA,NA,NA
21.7583954957355,NA,0
21.1402240407088,9.94313489992411,0
NA,NA,NA
NA,11.2686591254153,0
19.7096392156263,10.5122168658109,0
22.8440300910758,NA,1
NA,11.7458977910991,0
21.4882232223173,NA,0
NA,13.8958460146017,0
23.0850648336263,13.3617560952981,0
22.5784800203015,10.6937347970179,0
NA,11.5341935098477,0
NA,NA,NA
NA,12.8834153213367,0
NA,NA,NA
NA,11.6986685169474,0
NA,12.2106274557115,1
NA,13.8002556178985,1
NA,13.0999400980222,0
21.0412797184025,11.2770175971081,0
22.1628702409524,11.7880187029774,0
NA,12.5939044452233,1
20.7933908997948,NA,0
20.9852711063646,10.5786841554818,0
22.043189164334,12.4616920265481,0
22.9027489828383,13.389550735289,0
NA,13.1039445590322,0
NA,13.8055239773966,1
NA,11.0808228883592,0
22.2392862296233,12.2630945807198,1
NA,12.5007763963232,0
21.0310960157229,10.7181624017203,0
21.4820411340348,13.2097908455144,0
NA,NA,NA
NA,12.8918436321155,0
NA,11.4346638870881,0
NA,NA,NA
22.8343386924514,NA,0
NA,NA,NA
NA,12.3465228020914,0
24.0260389562518,NA,1
22.5028003616408,11.2890467531086,0
NA,13.2080128504698,0
NA,NA,NA
21.8355867523158,12.2102876162847,0
21.1788943628558,NA,0
23.5129161329973,NA,0
22.301598103775,12.0181454018808,1
NA,12.4373770894535,0
NA,11.9341054874313,0
NA,12.6634396618313,0
20.0787720159425,12.0784199121828,0
NA,10.880804780174,0
NA,12.3455920358472,0
NA,12.3342630350201,0
NA,12.5562980934157,0
NA,9.8126259336236,0
NA,11.9163601161384,0
23.9213248955002,NA,1
20.7797595790139,9.85224466348129,0
NA,12.0112864840558,0
23.0571450220163,10.268115629341,0
NA,11.229829327186,0
23.1415606382056,12.4922365651858,0
NA,12.6571209275232,1
NA,12.0135584957302,0
NA,10.0760592034782,0
NA,12.6507667278263,1
NA,9.99588847890928,0
NA,12.9721331402641,0
22.14696825908,NA,0
19.6317949651736,11.3252814868495,0
NA,13.2487957486811,0
22.0729942841287,11.8357932220476,0
20.4050874179144,NA,0
NA,11.5676692998953,0
NA,NA,NA
NA,12.6322682566943,1
NA,NA,NA
NA,NA,NA
NA,14.8293546553266,0
